Latitude,Longitude,Total Ports,EV Connector Type
42.2618,-78.663077,0,TESLA
42.270437,-73.593885,0,CHADEMO
42.270437,-73.593885,2,J1772
42.270437,-73.593885,0,J1772COMBO
42.270437,-73.593885,0,Simultaneous DCFC Ports
42.270437,-73.593885,4,TESLA
42.271027,-74.919526,0,CHADEMO
42.271027,-74.919526,2,J1772
42.271027,-74.919526,0,J1772COMBO
42.271027,-74.919526,0,Simultaneous DCFC Ports
42.271027,-74.919526,0,TESLA
42.281075,-73.751372,0,CHADEMO
42.281075,-73.751372,2,J1772
42.281075,-73.751372,0,J1772COMBO
42.281075,-73.751372,0,Simultaneous DCFC Ports
42.281075,-73.751372,0,TESLA
42.283144,-78.669294,0,CHADEMO
42.283144,-78.669294,2,J1772
42.283144,-78.669294,0,J1772COMBO
42.283144,-78.669294,0,Simultaneous DCFC Ports
42.283144,-78.669294,0,TESLA
42.284258,-74.565231,0,CHADEMO
42.284258,-74.565231,2,J1772
42.284258,-74.565231,0,J1772COMBO
42.284258,-74.565231,0,Simultaneous DCFC Ports
42.284258,-74.565231,0,TESLA
42.310435,-74.241272,0,CHADEMO
42.310435,-74.241272,0,J1772
42.310435,-74.241272,0,J1772COMBO
42.310435,-74.241272,0,Simultaneous DCFC Ports
42.310435,-74.241272,2,TESLA
42.32282438,-79.57853517,1,CHADEMO
42.32282438,-79.57853517,0,J1772
42.32282438,-79.57853517,1,J1772COMBO
42.32282438,-79.57853517,0,Simultaneous DCFC Ports
42.32282438,-79.57853517,0,TESLA
42.32285,-77.662418,0,CHADEMO
42.32285,-77.662418,1,J1772
42.32285,-77.662418,0,J1772COMBO
42.32285,-77.662418,0,Simultaneous DCFC Ports
42.32285,-77.662418,2,TESLA
42.323037,-73.545487,0,CHADEMO
42.323037,-73.545487,2,J1772
42.323037,-73.545487,0,J1772COMBO
42.323037,-73.545487,0,Simultaneous DCFC Ports
42.323037,-73.545487,0,TESLA
42.334259,-77.316913,0,CHADEMO
42.334259,-77.316913,0,J1772
42.334259,-77.316913,3,J1772COMBO
42.334259,-77.316913,0,Simultaneous DCFC Ports
42.334259,-77.316913,0,TESLA
42.340492,-76.840909,0,CHADEMO
42.340492,-76.840909,4,J1772
42.340492,-76.840909,0,J1772COMBO
42.340492,-76.840909,0,Simultaneous DCFC Ports
42.340492,-76.840909,0,TESLA
42.346621,-76.848004,0,CHADEMO
42.346621,-76.848004,2,J1772
42.346621,-76.848004,0,J1772COMBO
42.346621,-76.848004,0,Simultaneous DCFC Ports
42.346621,-76.848004,0,TESLA
42.354047,-76.481886,0,CHADEMO
42.354047,-76.481886,2,J1772
42.354047,-76.481886,0,J1772COMBO
42.354047,-76.481886,0,Simultaneous DCFC Ports
42.354047,-76.481886,0,TESLA
42.3569339,-73.8444793,0,CHADEMO
42.3569339,-73.8444793,4,J1772
42.3569339,-73.8444793,0,J1772COMBO
42.3569339,-73.8444793,0,Simultaneous DCFC Ports
42.3569339,-73.8444793,0,TESLA
42.362102,-73.59738,0,CHADEMO
42.362102,-73.59738,2,J1772
42.362102,-73.59738,0,J1772COMBO
42.362102,-73.59738,0,Simultaneous DCFC Ports
42.362102,-73.59738,0,TESLA
42.363258,-73.594529,0,CHADEMO
42.363258,-73.594529,2,J1772
42.363258,-73.594529,0,J1772COMBO
42.363258,-73.594529,0,Simultaneous DCFC Ports
42.363258,-73.594529,0,TESLA
42.383664,-76.871132,0,CHADEMO
42.383664,-76.871132,4,J1772
42.383664,-76.871132,0,J1772COMBO
42.383664,-76.871132,0,Simultaneous DCFC Ports
42.383664,-76.871132,0,TESLA
42.394245,-76.35049,0,CHADEMO
42.394245,-76.35049,2,J1772
42.394245,-76.35049,0,J1772COMBO
42.394245,-76.35049,0,Simultaneous DCFC Ports
42.394245,-76.35049,0,TESLA
42.39481,-73.697553,0,CHADEMO
42.39481,-73.697553,2,J1772
42.39481,-73.697553,0,J1772COMBO
42.39481,-73.697553,0,Simultaneous DCFC Ports
42.39481,-73.697553,0,TESLA
42.395119,-73.696947,0,CHADEMO
42.395119,-73.696947,2,J1772
42.395119,-73.696947,0,J1772COMBO
42.395119,-73.696947,0,Simultaneous DCFC Ports
42.395119,-73.696947,0,TESLA
42.39883,-77.227276,0,CHADEMO
42.39883,-77.227276,1,J1772
42.39883,-77.227276,0,J1772COMBO
42.39883,-77.227276,0,Simultaneous DCFC Ports
42.39883,-77.227276,0,TESLA
42.399652,-74.172565,0,CHADEMO
42.399652,-74.172565,0,J1772
42.399652,-74.172565,0,J1772COMBO
42.399652,-74.172565,0,Simultaneous DCFC Ports
42.399652,-74.172565,2,TESLA
42.401806,-76.502908,0,CHADEMO
42.401806,-76.502908,1,J1772
42.401806,-76.502908,0,J1772COMBO
42.401806,-76.502908,0,Simultaneous DCFC Ports
42.401806,-76.502908,1,TESLA
42.411718,-76.500837,0,CHADEMO
42.411718,-76.500837,2,J1772
42.411718,-76.500837,0,J1772COMBO
42.411718,-76.500837,0,Simultaneous DCFC Ports
42.411718,-76.500837,0,TESLA
42.415531,-73.676855,0,CHADEMO
42.415531,-73.676855,2,J1772
42.415531,-73.676855,0,J1772COMBO
42.415531,-73.676855,0,Simultaneous DCFC Ports
42.415531,-73.676855,0,TESLA
42.418993,-76.867035,0,CHADEMO
42.418993,-76.867035,1,J1772
42.418993,-76.867035,0,J1772COMBO
42.418993,-76.867035,0,Simultaneous DCFC Ports
42.418993,-76.867035,0,TESLA
42.420935,-76.500084,0,CHADEMO
42.420935,-76.500084,2,J1772
42.420935,-76.500084,0,J1772COMBO
42.420935,-76.500084,0,Simultaneous DCFC Ports
42.420935,-76.500084,0,TESLA
42.421065,-76.838615,0,CHADEMO
42.421065,-76.838615,2,J1772
42.421065,-76.838615,0,J1772COMBO
42.421065,-76.838615,0,Simultaneous DCFC Ports
42.421065,-76.838615,0,TESLA
42.422535,-76.518884,0,CHADEMO
42.422535,-76.518884,1,J1772
42.422535,-76.518884,2,J1772COMBO
42.422535,-76.518884,0,Simultaneous DCFC Ports
42.422535,-76.518884,0,TESLA
42.423464,-78.158123,0,CHADEMO
42.423464,-78.158123,2,J1772
42.423464,-78.158123,0,J1772COMBO
42.423464,-78.158123,0,Simultaneous DCFC Ports
42.423464,-78.158123,0,TESLA
42.423533,-78.158051,0,CHADEMO
42.423533,-78.158051,0,J1772
42.423533,-78.158051,0,J1772COMBO
42.423533,-78.158051,0,Simultaneous DCFC Ports
42.423533,-78.158051,2,TESLA
42.423592,-73.684568,0,CHADEMO
42.423592,-73.684568,2,J1772
42.423592,-73.684568,0,J1772COMBO
42.423592,-73.684568,0,Simultaneous DCFC Ports
42.423592,-73.684568,0,TESLA
42.427058,-78.157209,0,CHADEMO
42.427058,-78.157209,2,J1772
42.427058,-78.157209,0,J1772COMBO
42.427058,-78.157209,0,Simultaneous DCFC Ports
42.427058,-78.157209,0,TESLA
42.427962,-73.805549,2,CHADEMO
42.427962,-73.805549,0,J1772
42.427962,-73.805549,2,J1772COMBO
42.427962,-73.805549,0,Simultaneous DCFC Ports
42.427962,-73.805549,0,TESLA
42.428584,-73.802626,2,CHADEMO
42.428584,-73.802626,0,J1772
42.428584,-73.802626,2,J1772COMBO
42.428584,-73.802626,0,Simultaneous DCFC Ports
42.428584,-73.802626,0,TESLA
42.428603,-76.509111,0,CHADEMO
42.428603,-76.509111,0,J1772
42.428603,-76.509111,0,J1772COMBO
42.428603,-76.509111,0,Simultaneous DCFC Ports
42.428603,-76.509111,8,TESLA
42.435042,-76.5088,0,CHADEMO
42.435042,-76.5088,1,J1772
42.435042,-76.5088,0,J1772COMBO
42.435042,-76.5088,0,Simultaneous DCFC Ports
42.435042,-76.5088,0,TESLA
42.437359,-76.498744,0,CHADEMO
42.437359,-76.498744,2,J1772
42.437359,-76.498744,0,J1772COMBO
42.437359,-76.498744,0,Simultaneous DCFC Ports
42.437359,-76.498744,0,TESLA
42.439069,-76.510104,0,CHADEMO
42.439069,-76.510104,2,J1772
42.439069,-76.510104,0,J1772COMBO
42.439069,-76.510104,0,Simultaneous DCFC Ports
42.439069,-76.510104,0,TESLA
42.440634,-75.596977,0,CHADEMO
42.440634,-75.596977,2,J1772
42.440634,-75.596977,0,J1772COMBO
42.440634,-75.596977,0,Simultaneous DCFC Ports
42.440634,-75.596977,0,TESLA
42.440667,-76.496214,0,CHADEMO
42.440667,-76.496214,2,J1772
42.440667,-76.496214,0,J1772COMBO
42.440667,-76.496214,0,Simultaneous DCFC Ports
42.440667,-76.496214,0,TESLA
42.440673,-76.497375,0,CHADEMO
42.440673,-76.497375,0,J1772
42.440673,-76.497375,0,J1772COMBO
42.440673,-76.497375,0,Simultaneous DCFC Ports
42.440673,-76.497375,2,TESLA
42.441724,-76.495362,0,CHADEMO
42.441724,-76.495362,0,J1772
42.441724,-76.495362,0,J1772COMBO
42.441724,-76.495362,0,Simultaneous DCFC Ports
42.441724,-76.495362,1,TESLA
42.442142,-76.486112,0,CHADEMO
42.442142,-76.486112,2,J1772
42.442142,-76.486112,0,J1772COMBO
42.442142,-76.486112,0,Simultaneous DCFC Ports
42.442142,-76.486112,0,TESLA
42.44229,-74.447636,0,CHADEMO
42.44229,-74.447636,2,J1772
42.44229,-74.447636,0,J1772COMBO
42.44229,-74.447636,0,Simultaneous DCFC Ports
42.44229,-74.447636,0,TESLA
42.44345,-76.47946,0,CHADEMO
42.44345,-76.47946,2,J1772
42.44345,-76.47946,0,J1772COMBO
42.44345,-76.47946,0,Simultaneous DCFC Ports
42.44345,-76.47946,0,TESLA
42.444012,-75.086447,0,CHADEMO
42.444012,-75.086447,0,J1772
42.444012,-75.086447,0,J1772COMBO
42.444012,-75.086447,0,Simultaneous DCFC Ports
42.444012,-75.086447,2,TESLA
42.445432,-76.509798,0,CHADEMO
42.445432,-76.509798,2,J1772
42.445432,-76.509798,0,J1772COMBO
42.445432,-76.509798,0,Simultaneous DCFC Ports
42.445432,-76.509798,0,TESLA
42.44552,-76.481083,0,CHADEMO
42.44552,-76.481083,2,J1772
42.44552,-76.481083,0,J1772COMBO
42.44552,-76.481083,0,Simultaneous DCFC Ports
42.44552,-76.481083,0,TESLA
42.445529,-76.481171,0,CHADEMO
42.445529,-76.481171,2,J1772
42.445529,-76.481171,0,J1772COMBO
42.445529,-76.481171,0,Simultaneous DCFC Ports
42.445529,-76.481171,0,TESLA
42.447339,-75.048478,2,CHADEMO
42.447339,-75.048478,0,J1772
42.447339,-75.048478,4,J1772COMBO
42.447339,-75.048478,0,Simultaneous DCFC Ports
42.447339,-75.048478,0,TESLA
42.447772,-75.048709,0,CHADEMO
42.447772,-75.048709,0,J1772
42.447772,-75.048709,0,J1772COMBO
42.447772,-75.048709,0,Simultaneous DCFC Ports
42.447772,-75.048709,8,TESLA
42.448275,-76.503354,0,CHADEMO
42.448275,-76.503354,2,J1772
42.448275,-76.503354,0,J1772COMBO
42.448275,-76.503354,0,Simultaneous DCFC Ports
42.448275,-76.503354,0,TESLA
42.449965,-76.504087,0,CHADEMO
42.449965,-76.504087,2,J1772
42.449965,-76.504087,0,J1772COMBO
42.449965,-76.504087,0,Simultaneous DCFC Ports
42.449965,-76.504087,0,TESLA
42.450394,-76.47868,0,CHADEMO
42.450394,-76.47868,2,J1772
42.450394,-76.47868,0,J1772COMBO
42.450394,-76.47868,0,Simultaneous DCFC Ports
42.450394,-76.47868,0,TESLA
42.45046,-76.47865,0,CHADEMO
42.45046,-76.47865,2,J1772
42.45046,-76.47865,0,J1772COMBO
42.45046,-76.47865,0,Simultaneous DCFC Ports
42.45046,-76.47865,0,TESLA
42.450492,-76.47852,0,CHADEMO
42.450492,-76.47852,2,J1772
42.450492,-76.47852,0,J1772COMBO
42.450492,-76.47852,0,Simultaneous DCFC Ports
42.450492,-76.47852,0,TESLA
42.450688,-76.503433,0,CHADEMO
42.450688,-76.503433,2,J1772
42.450688,-76.503433,0,J1772COMBO
42.450688,-76.503433,0,Simultaneous DCFC Ports
42.450688,-76.503433,0,TESLA
42.451285,-75.100333,1,CHADEMO
42.451285,-75.100333,2,J1772
42.451285,-75.100333,1,J1772COMBO
42.451285,-75.100333,0,Simultaneous DCFC Ports
42.451285,-75.100333,0,TESLA
42.453787,-79.311176,1,CHADEMO
42.453787,-79.311176,0,J1772
42.453787,-79.311176,4,J1772COMBO
42.453787,-79.311176,0,Simultaneous DCFC Ports
42.453787,-79.311176,0,TESLA
42.455733,-75.06276,0,CHADEMO
42.455733,-75.06276,2,J1772
42.455733,-75.06276,0,J1772COMBO
42.455733,-75.06276,0,Simultaneous DCFC Ports
42.455733,-75.06276,0,TESLA
42.457597,-78.932165,0,CHADEMO
42.457597,-78.932165,2,J1772
42.457597,-78.932165,0,J1772COMBO
42.457597,-78.932165,0,Simultaneous DCFC Ports
42.457597,-78.932165,0,TESLA
42.4582615,-76.5200919,0,CHADEMO
42.4582615,-76.5200919,2,J1772
42.4582615,-76.5200919,0,J1772COMBO
42.4582615,-76.5200919,0,Simultaneous DCFC Ports
42.4582615,-76.5200919,0,TESLA
42.464198,-79.280122,0,CHADEMO
42.464198,-79.280122,2,J1772
42.464198,-79.280122,0,J1772COMBO
42.464198,-79.280122,0,Simultaneous DCFC Ports
42.464198,-79.280122,0,TESLA
42.46687,-73.394615,0,CHADEMO
42.46687,-73.394615,2,J1772
42.46687,-73.394615,0,J1772COMBO
42.46687,-73.394615,0,Simultaneous DCFC Ports
42.46687,-73.394615,0,TESLA
42.468963,-76.538457,0,CHADEMO
42.468963,-76.538457,2,J1772
42.468963,-76.538457,0,J1772COMBO
42.468963,-76.538457,0,Simultaneous DCFC Ports
42.468963,-76.538457,0,TESLA
42.46947196,-76.4788705,0,CHADEMO
42.46947196,-76.4788705,1,J1772
42.46947196,-76.4788705,0,J1772COMBO
42.46947196,-76.4788705,0,Simultaneous DCFC Ports
42.46947196,-76.4788705,0,TESLA
42.469481,-75.065723,0,CHADEMO
42.469481,-75.065723,2,J1772
42.469481,-75.065723,0,J1772COMBO
42.469481,-75.065723,0,Simultaneous DCFC Ports
42.469481,-75.065723,0,TESLA
42.469877,-76.864653,0,CHADEMO
42.469877,-76.864653,1,J1772
42.469877,-76.864653,0,J1772COMBO
42.469877,-76.864653,0,Simultaneous DCFC Ports
42.469877,-76.864653,0,TESLA
42.480929,-76.477605,0,CHADEMO
42.480929,-76.477605,2,J1772
42.480929,-76.477605,1,J1772COMBO
42.480929,-76.477605,0,Simultaneous DCFC Ports
42.480929,-76.477605,0,TESLA
42.484493,-76.482096,0,CHADEMO
42.484493,-76.482096,2,J1772
42.484493,-76.482096,0,J1772COMBO
42.484493,-76.482096,0,Simultaneous DCFC Ports
42.484493,-76.482096,0,TESLA
42.486806,-76.470601,0,CHADEMO
42.486806,-76.470601,2,J1772
42.486806,-76.470601,0,J1772COMBO
42.486806,-76.470601,0,Simultaneous DCFC Ports
42.486806,-76.470601,0,TESLA
42.487682,-79.335875,0,CHADEMO
42.487682,-79.335875,2,J1772
42.487682,-79.335875,0,J1772COMBO
42.487682,-79.335875,0,Simultaneous DCFC Ports
42.487682,-79.335875,0,TESLA
42.49164,-76.28683,0,CHADEMO
42.49164,-76.28683,2,J1772
42.49164,-76.28683,0,J1772COMBO
42.49164,-76.28683,0,Simultaneous DCFC Ports
42.49164,-76.28683,0,TESLA
42.507662,-78.666638,0,CHADEMO
42.507662,-78.666638,2,J1772
42.507662,-78.666638,0,J1772COMBO
42.507662,-78.666638,0,Simultaneous DCFC Ports
42.507662,-78.666638,0,TESLA
42.508937,-78.659227,0,CHADEMO
42.508937,-78.659227,2,J1772
42.508937,-78.659227,0,J1772COMBO
42.508937,-78.659227,0,Simultaneous DCFC Ports
42.508937,-78.659227,0,TESLA
42.510491,-78.665211,0,CHADEMO
42.510491,-78.665211,2,J1772
42.510491,-78.665211,0,J1772COMBO
42.510491,-78.665211,0,Simultaneous DCFC Ports
42.510491,-78.665211,0,TESLA
42.519115,-76.922429,0,CHADEMO
42.519115,-76.922429,1,J1772
42.519115,-76.922429,0,J1772COMBO
42.519115,-76.922429,0,Simultaneous DCFC Ports
42.519115,-76.922429,1,TESLA
42.534763,-78.42396,0,CHADEMO
42.534763,-78.42396,2,J1772
42.534763,-78.42396,0,J1772COMBO
42.534763,-78.42396,0,Simultaneous DCFC Ports
42.534763,-78.42396,0,TESLA
42.541251,-76.661435,0,CHADEMO
42.541251,-76.661435,2,J1772
42.541251,-76.661435,0,J1772COMBO
42.541251,-76.661435,0,Simultaneous DCFC Ports
42.541251,-76.661435,0,TESLA
42.544649,-76.596445,0,CHADEMO
42.544649,-76.596445,2,J1772
42.544649,-76.596445,0,J1772COMBO
42.544649,-76.596445,0,Simultaneous DCFC Ports
42.544649,-76.596445,0,TESLA
42.55098,-73.672545,2,CHADEMO
42.55098,-73.672545,0,J1772
42.55098,-73.672545,4,J1772COMBO
42.55098,-73.672545,0,Simultaneous DCFC Ports
42.55098,-73.672545,0,TESLA
42.5553841,-77.5891292,0,CHADEMO
42.5553841,-77.5891292,6,J1772
42.5553841,-77.5891292,0,J1772COMBO
42.5553841,-77.5891292,0,Simultaneous DCFC Ports
42.5553841,-77.5891292,0,TESLA
42.57191585,-76.21610675,0,CHADEMO
42.57191585,-76.21610675,2,J1772
42.57191585,-76.21610675,0,J1772COMBO
42.57191585,-76.21610675,0,Simultaneous DCFC Ports
42.57191585,-76.21610675,0,TESLA
42.583511,-73.671522,0,CHADEMO
42.583511,-73.671522,2,J1772
42.583511,-73.671522,0,J1772COMBO
42.583511,-73.671522,0,Simultaneous DCFC Ports
42.583511,-73.671522,0,TESLA
42.584201,-73.671125,0,CHADEMO
42.584201,-73.671125,2,J1772
42.584201,-73.671125,0,J1772COMBO
42.584201,-73.671125,0,Simultaneous DCFC Ports
42.584201,-73.671125,0,TESLA
42.584536,-73.671005,0,CHADEMO
42.584536,-73.671005,2,J1772
42.584536,-73.671005,0,J1772COMBO
42.584536,-73.671005,0,Simultaneous DCFC Ports
42.584536,-73.671005,0,TESLA
42.58651637,-76.2116752,0,CHADEMO
42.58651637,-76.2116752,1,J1772
42.58651637,-76.2116752,0,J1772COMBO
42.58651637,-76.2116752,0,Simultaneous DCFC Ports
42.58651637,-76.2116752,2,TESLA
42.58734,-78.63811,0,CHADEMO
42.58734,-78.63811,2,J1772
42.58734,-78.63811,0,J1772COMBO
42.58734,-78.63811,0,Simultaneous DCFC Ports
42.58734,-78.63811,0,TESLA
42.588924,-76.196929,0,CHADEMO
42.588924,-76.196929,2,J1772
42.588924,-76.196929,0,J1772COMBO
42.588924,-76.196929,0,Simultaneous DCFC Ports
42.588924,-76.196929,0,TESLA
42.588972,-73.797298,0,CHADEMO
42.588972,-73.797298,2,J1772
42.588972,-73.797298,0,J1772COMBO
42.588972,-73.797298,0,Simultaneous DCFC Ports
42.588972,-73.797298,0,TESLA
42.590383,-78.026753,0,CHADEMO
42.590383,-78.026753,2,J1772
42.590383,-78.026753,0,J1772COMBO
42.590383,-78.026753,0,Simultaneous DCFC Ports
42.590383,-78.026753,0,TESLA
42.591377,-77.172899,0,CHADEMO
42.591377,-77.172899,1,J1772
42.591377,-77.172899,0,J1772COMBO
42.591377,-77.172899,0,Simultaneous DCFC Ports
42.591377,-77.172899,4,TESLA
42.59609,-76.1924,0,CHADEMO
42.59609,-76.1924,2,J1772
42.59609,-76.1924,0,J1772COMBO
42.59609,-76.1924,0,Simultaneous DCFC Ports
42.59609,-76.1924,0,TESLA
42.59759,-76.19155,0,CHADEMO
42.59759,-76.19155,2,J1772
42.59759,-76.19155,0,J1772COMBO
42.59759,-76.19155,0,Simultaneous DCFC Ports
42.59759,-76.19155,0,TESLA
42.59763,-76.18639,0,CHADEMO
42.59763,-76.18639,2,J1772
42.59763,-76.18639,0,J1772COMBO
42.59763,-76.18639,0,Simultaneous DCFC Ports
42.59763,-76.18639,0,TESLA
42.599927,-73.839915,0,CHADEMO
42.599927,-73.839915,2,J1772
42.599927,-73.839915,0,J1772COMBO
42.599927,-73.839915,0,Simultaneous DCFC Ports
42.599927,-73.839915,0,TESLA
42.599942,-73.839959,0,CHADEMO
42.599942,-73.839959,2,J1772
42.599942,-73.839959,0,J1772COMBO
42.599942,-73.839959,0,Simultaneous DCFC Ports
42.599942,-73.839959,0,TESLA
42.601087,-73.855318,0,CHADEMO
42.601087,-73.855318,2,J1772
42.601087,-73.855318,0,J1772COMBO
42.601087,-73.855318,0,Simultaneous DCFC Ports
42.601087,-73.855318,0,TESLA
42.602394,-73.79083,0,CHADEMO
42.602394,-73.79083,2,J1772
42.602394,-73.79083,0,J1772COMBO
42.602394,-73.79083,0,Simultaneous DCFC Ports
42.602394,-73.79083,0,TESLA
42.603303,-73.790054,0,CHADEMO
42.603303,-73.790054,2,J1772
42.603303,-73.790054,0,J1772COMBO
42.603303,-73.790054,0,Simultaneous DCFC Ports
42.603303,-73.790054,0,TESLA
42.60619,-73.850716,0,CHADEMO
42.60619,-73.850716,2,J1772
42.60619,-73.850716,0,J1772COMBO
42.60619,-73.850716,0,Simultaneous DCFC Ports
42.60619,-73.850716,0,TESLA
42.606495,-73.84793,0,CHADEMO
42.606495,-73.84793,2,J1772
42.606495,-73.84793,0,J1772COMBO
42.606495,-73.84793,0,Simultaneous DCFC Ports
42.606495,-73.84793,0,TESLA
42.606503,-73.848,0,CHADEMO
42.606503,-73.848,2,J1772
42.606503,-73.848,0,J1772COMBO
42.606503,-73.848,0,Simultaneous DCFC Ports
42.606503,-73.848,0,TESLA
42.606556,-73.84992,0,CHADEMO
42.606556,-73.84992,2,J1772
42.606556,-73.84992,0,J1772COMBO
42.606556,-73.84992,0,Simultaneous DCFC Ports
42.606556,-73.84992,0,TESLA
42.606836,-76.164117,0,CHADEMO
42.606836,-76.164117,1,J1772
42.606836,-76.164117,0,J1772COMBO
42.606836,-76.164117,0,Simultaneous DCFC Ports
42.606836,-76.164117,1,TESLA
42.607304,-73.85,0,CHADEMO
42.607304,-73.85,2,J1772
42.607304,-73.85,0,J1772COMBO
42.607304,-73.85,0,Simultaneous DCFC Ports
42.607304,-73.85,0,TESLA
42.60735,-73.84772,0,CHADEMO
42.60735,-73.84772,2,J1772
42.60735,-73.84772,0,J1772COMBO
42.60735,-73.84772,0,Simultaneous DCFC Ports
42.60735,-73.84772,0,TESLA
42.6074,-73.872826,0,CHADEMO
42.6074,-73.872826,2,J1772
42.6074,-73.872826,0,J1772COMBO
42.6074,-73.872826,0,Simultaneous DCFC Ports
42.6074,-73.872826,0,TESLA
42.607437,-73.85094,0,CHADEMO
42.607437,-73.85094,2,J1772
42.607437,-73.85094,0,J1772COMBO
42.607437,-73.85094,0,Simultaneous DCFC Ports
42.607437,-73.85094,0,TESLA
42.607567,-73.72001,0,CHADEMO
42.607567,-73.72001,2,J1772
42.607567,-73.72001,0,J1772COMBO
42.607567,-73.72001,0,Simultaneous DCFC Ports
42.607567,-73.72001,0,TESLA
42.607573,-73.719919,0,CHADEMO
42.607573,-73.719919,2,J1772
42.607573,-73.719919,0,J1772COMBO
42.607573,-73.719919,0,Simultaneous DCFC Ports
42.607573,-73.719919,0,TESLA
42.608073,-73.849243,0,CHADEMO
42.608073,-73.849243,2,J1772
42.608073,-73.849243,0,J1772COMBO
42.608073,-73.849243,0,Simultaneous DCFC Ports
42.608073,-73.849243,0,TESLA
42.60808,-73.84867,0,CHADEMO
42.60808,-73.84867,2,J1772
42.60808,-73.84867,0,J1772COMBO
42.60808,-73.84867,0,Simultaneous DCFC Ports
42.60808,-73.84867,0,TESLA
42.609016,-73.84676,0,CHADEMO
42.609016,-73.84676,2,J1772
42.609016,-73.84676,0,J1772COMBO
42.609016,-73.84676,0,Simultaneous DCFC Ports
42.609016,-73.84676,0,TESLA
42.60918,-73.84738,0,CHADEMO
42.60918,-73.84738,2,J1772
42.60918,-73.84738,0,J1772COMBO
42.60918,-73.84738,0,Simultaneous DCFC Ports
42.60918,-73.84738,0,TESLA
42.612316,-73.727394,0,CHADEMO
42.612316,-73.727394,2,J1772
42.612316,-73.727394,0,J1772COMBO
42.612316,-73.727394,0,Simultaneous DCFC Ports
42.612316,-73.727394,0,TESLA
42.614954,-73.697103,0,CHADEMO
42.614954,-73.697103,2,J1772
42.614954,-73.697103,0,J1772COMBO
42.614954,-73.697103,0,Simultaneous DCFC Ports
42.614954,-73.697103,0,TESLA
42.614979,-73.697103,0,CHADEMO
42.614979,-73.697103,2,J1772
42.614979,-73.697103,0,J1772COMBO
42.614979,-73.697103,0,Simultaneous DCFC Ports
42.614979,-73.697103,0,TESLA
42.620461,-73.839323,0,CHADEMO
42.620461,-73.839323,2,J1772
42.620461,-73.839323,0,J1772COMBO
42.620461,-73.839323,0,Simultaneous DCFC Ports
42.620461,-73.839323,0,TESLA
42.620464,-73.839424,0,CHADEMO
42.620464,-73.839424,1,J1772
42.620464,-73.839424,0,J1772COMBO
42.620464,-73.839424,0,Simultaneous DCFC Ports
42.620464,-73.839424,0,TESLA
42.62047,-73.8394,0,CHADEMO
42.62047,-73.8394,1,J1772
42.62047,-73.8394,0,J1772COMBO
42.62047,-73.8394,0,Simultaneous DCFC Ports
42.62047,-73.8394,0,TESLA
42.623535,-73.835683,0,CHADEMO
42.623535,-73.835683,2,J1772
42.623535,-73.835683,0,J1772COMBO
42.623535,-73.835683,0,Simultaneous DCFC Ports
42.623535,-73.835683,0,TESLA
42.623551,-73.835755,0,CHADEMO
42.623551,-73.835755,2,J1772
42.623551,-73.835755,0,J1772COMBO
42.623551,-73.835755,0,Simultaneous DCFC Ports
42.623551,-73.835755,0,TESLA
42.626076,-74.94514,0,CHADEMO
42.626076,-74.94514,2,J1772
42.626076,-74.94514,0,J1772COMBO
42.626076,-74.94514,0,Simultaneous DCFC Ports
42.626076,-74.94514,0,TESLA
42.62613,-74.94508,0,CHADEMO
42.62613,-74.94508,2,J1772
42.62613,-74.94508,0,J1772COMBO
42.62613,-74.94508,0,Simultaneous DCFC Ports
42.62613,-74.94508,0,TESLA
42.626144,-74.945076,0,CHADEMO
42.626144,-74.945076,2,J1772
42.626144,-74.945076,0,J1772COMBO
42.626144,-74.945076,0,Simultaneous DCFC Ports
42.626144,-74.945076,0,TESLA
42.626186,-74.945045,0,CHADEMO
42.626186,-74.945045,2,J1772
42.626186,-74.945045,0,J1772COMBO
42.626186,-74.945045,0,Simultaneous DCFC Ports
42.626186,-74.945045,0,TESLA
42.626225,-73.75818,0,CHADEMO
42.626225,-73.75818,2,J1772
42.626225,-73.75818,0,J1772COMBO
42.626225,-73.75818,0,Simultaneous DCFC Ports
42.626225,-73.75818,0,TESLA
42.626232,-73.75825,0,CHADEMO
42.626232,-73.75825,2,J1772
42.626232,-73.75825,0,J1772COMBO
42.626232,-73.75825,0,Simultaneous DCFC Ports
42.626232,-73.75825,0,TESLA
42.62624,-73.75831,0,CHADEMO
42.62624,-73.75831,2,J1772
42.62624,-73.75831,0,J1772COMBO
42.62624,-73.75831,0,Simultaneous DCFC Ports
42.62624,-73.75831,0,TESLA
42.629269,-73.863661,0,CHADEMO
42.629269,-73.863661,2,J1772
42.629269,-73.863661,0,J1772COMBO
42.629269,-73.863661,0,Simultaneous DCFC Ports
42.629269,-73.863661,0,TESLA
42.630016,-73.774986,0,CHADEMO
42.630016,-73.774986,6,J1772
42.630016,-73.774986,0,J1772COMBO
42.630016,-73.774986,0,Simultaneous DCFC Ports
42.630016,-73.774986,0,TESLA
42.63465,-76.178589,0,CHADEMO
42.63465,-76.178589,2,J1772
42.63465,-76.178589,0,J1772COMBO
42.63465,-76.178589,0,Simultaneous DCFC Ports
42.63465,-76.178589,0,TESLA
42.635718,-78.990468,1,CHADEMO
42.635718,-78.990468,0,J1772
42.635718,-78.990468,1,J1772COMBO
42.635718,-78.990468,0,Simultaneous DCFC Ports
